txn_id,from_account,to_account,amount,channel,timestamp,is_fraud,fraud_type,customer_age,account_age_days,kyc_tier,avg_monthly_balance,transaction_count_30d,avg_txn_amount,std_txn_amount,max_txn_amount,min_txn_amount,hour_of_day,day_of_week,is_weekend,is_holiday,geo_distance_from_home,device_risk_flag,device_account_count,counterparty_risk_score,is_international,channel_switch_count,currency,ip_address,device_fingerprint
TXN-N-000308,ACC-00013,ACC-00348,422.3,POS,2026-03-17T07:39:16,0,none,57,786,3,8979.93,11,455.9,4569.22,13909.77,10.0,7,1,0,0,0.0,0,2,0.0557,0,2,INR,sha256:2f5690407cc9f969,dev_fp_3818b7f4
TXN-N-000544,ACC-00397,ACC-00236,2588.14,UPI,2026-03-27T11:29:10,0,none,21,1534,3,52552.74,11,1182.42,8959.15,18707.65,10.0,11,4,0,0,3.96,0,2,0.2389,0,0,INR,sha256:1519cedceccb2abf,dev_fp_0f60ae32
TXN-N-000203,ACC-00492,ACC-00448,83.2,UPI,2026-01-02T12:37:30,0,none,27,3215,2,10435.42,15,1120.79,10396.42,25286.9,10.0,12,4,0,0,1.9,0,2,0.1793,0,2,INR,sha256:9440b41341df8dde,dev_fp_b541b7ab
TXN-N-000027,ACC-00134,ACC-00067,3977.56,IMPS,2026-03-05T09:46:28,0,none,50,2065,3,50420.52,18,1817.01,3465.9,10232.65,10.0,9,3,0,0,0.54,0,2,0.1812,0,1,INR,sha256:4349b1684b8be5b8,dev_fp_ac0e9ac5
TXN-N-000507,ACC-00481,ACC-00061,20924.43,NEFT,2026-03-15T11:20:47,0,none,25,1917,2,66431.62,19,1953.3,10066.06,23598.03,10.0,11,6,1,0,1.56,0,2,0.166,0,0,INR,sha256:3fab14e9759abb12,dev_fp_f99ab880
TXN-N-000898,ACC-00453,ACC-00074,1477.69,UPI,2026-02-11T08:53:09,0,none,42,875,2,8303.63,15,2148.64,1446.67,5287.72,820.46,8,2,0,0,4.09,0,2,0.0238,0,1,INR,sha256:be039b75d827501a,dev_fp_86723bd3
TXN-N-000056,ACC-00039,ACC-00398,2342.92,UPI,2026-02-11T19:19:03,0,none,24,1875,2,11360.38,24,1123.75,3807.16,6545.49,10.0,19,2,0,0,9.16,0,2,0.2342,0,1,INR,sha256:c98ce4aa585b3dcf,dev_fp_91007518
TXN-N-000674,ACC-00259,ACC-00121,1229.2,NEFT,2026-02-03T10:51:20,0,none,53,3288,2,79612.55,18,754.75,2785.06,4857.06,10.0,10,1,0,0,6.7,0,1,0.0035,0,0,INR,sha256:d4318655d9f7cf54,dev_fp_b637fb8b
TXN-N-000664,ACC-00426,ACC-00007,2005.15,NEFT,2026-01-06T09:30:24,0,none,19,3111,3,27468.54,15,868.43,5206.75,7213.02,10.0,9,1,0,0,2.51,0,2,0.2393,0,0,INR,sha256:6c3bf238ac75313d,dev_fp_1ceb2c33
TXN-N-000279,ACC-00067,ACC-00456,143.56,NEFT,2026-03-08T07:38:17,0,none,28,456,2,52427.55,12,855.19,14071.92,34012.07,10.0,7,6,1,0,2.11,0,4,0.0147,0,2,INR,sha256:deb03dd7084c8c17,dev_fp_34a48e08
TXN-N-000108,ACC-00076,ACC-00369,400.73,NEFT,2026-03-31T09:31:31,0,none,21,1967,1,42990.81,18,1398.37,12727.53,16608.14,10.0,9,1,0,0,6.12,0,2,0.0927,0,0,INR,sha256:efbc25f63f07cdcc,dev_fp_bd9fe3b6
TXN-N-000466,ACC-00073,ACC-00197,29012.58,NEFT,2026-01-01T08:30:17,0,none,29,1869,2,14865.51,19,919.7,5416.61,12463.94,10.0,8,3,0,0,5.3,0,4,0.2559,0,2,INR,sha256:9af1ed6cedaf74b6,dev_fp_1ab8d10f
TXN-N-000670,ACC-00338,ACC-00256,24.07,POS,2026-01-07T13:37:10,0,none,49,3448,2,3651.92,16,1239.38,7199.87,11101.72,10.0,13,2,0,0,3.02,0,1,0.1525,0,3,INR,sha256:61b944211bb7b8f7,dev_fp_c7eb5c21
TXN-N-000053,ACC-00304,ACC-00069,731.3,IMPS,2026-03-07T23:05:08,0,none,50,1142,3,30964.6,14,2247.54,10180.1,28875.55,10.0,23,5,1,0,2.86,0,1,0.1633,1,0,INR,sha256:4b6cd05df9ef1d9c,dev_fp_c6926b65
TXN-N-000240,ACC-00249,ACC-00237,60322.2,NEFT,2026-03-29T14:14:25,0,none,25,2128,2,165302.15,15,1556.79,14603.99,24509.63,10.0,14,6,1,0,6.8,0,5,0.1369,0,0,INR,sha256:092f3668bb5a2673,dev_fp_81897cad
TXN-N-000585,ACC-00449,ACC-00029,486.54,IMPS,2026-02-01T16:50:07,0,none,68,2881,2,26324.97,15,852.7,5995.82,17989.6,10.0,16,6,1,0,16.49,0,1,0.2718,0,2,INR,sha256:00b1c9b7ec0795e8,dev_fp_59d80935
TXN-N-000625,ACC-00259,ACC-00178,36580.3,NEFT,2026-03-03T14:43:54,0,none,45,1097,2,26029.95,27,1582.36,8740.42,24274.69,10.0,14,1,0,0,4.37,0,4,0.0647,0,2,INR,sha256:8cee18891d5c9427,dev_fp_b8750150
TXN-N-000481,ACC-00031,ACC-00103,1152.44,ATM,2026-03-24T09:09:11,0,none,63,1851,2,28777.19,10,1141.85,12827.79,37888.48,10.0,9,1,0,0,11.59,0,2,0.1342,0,2,INR,sha256:4eb09990f2a6a04a,dev_fp_c0b25bbf
TXN-N-000460,ACC-00388,ACC-00254,166.7,UPI,2026-03-02T08:14:06,0,none,32,3594,2,35114.31,13,2195.6,3603.0,10961.63,10.0,8,0,0,0,4.1,0,1,0.0752,0,1,INR,sha256:12cba0bbf85efd7c,dev_fp_0f5ad41b
TXN-N-000628,ACC-00346,ACC-00429,310.1,IMPS,2026-03-15T00:32:05,0,none,54,2084,3,19928.74,17,2282.36,8979.89,13899.11,10.0,0,6,1,0,0.07,0,1,0.2311,0,2,INR,sha256:ca172f5a712c0c45,dev_fp_5744ad7d
TXN-N-000714,ACC-00470,ACC-00099,161.48,POS,2026-03-10T11:13:29,0,none,64,2838,2,18639.41,17,2482.91,7265.9,14641.9,10.0,11,1,0,0,2.78,0,2,0.1659,0,0,INR,sha256:119a5c7763f81b75,dev_fp_dec5dd00
TXN-N-000001,ACC-00131,ACC-00486,230.7,UPI,2026-03-14T07:03:24,0,none,31,271,2,48011.35,16,632.36,3013.79,6003.29,10.0,7,5,1,0,2.77,0,2,0.2527,0,1,INR,sha256:5e7f2eba2ff3ffeb,dev_fp_0e2d9853
TXN-N-000956,ACC-00082,ACC-00316,937.39,ATM,2026-03-20T15:49:46,0,none,25,1212,2,70501.66,17,298.79,7724.84,14734.21,10.0,15,4,0,0,5.01,0,3,0.0081,0,0,INR,sha256:6c6b28656d6e8be3,dev_fp_6edce81a
TXN-N-000348,ACC-00358,ACC-00237,1135.45,IMPS,2026-02-03T12:40:04,0,none,32,2895,1,53646.72,12,1041.65,6361.19,13121.33,10.0,12,1,0,0,6.13,0,1,0.2764,0,0,INR,sha256:72448e78af96c063,dev_fp_780cf8ea
TXN-N-000980,ACC-00391,ACC-00361,1730.88,UPI,2026-02-01T15:31:56,0,none,37,1906,2,39446.55,14,1519.77,11105.2,29035.62,10.0,15,6,1,0,0.1,0,2,0.1658,0,0,INR,sha256:7bbe0341335cdd6f,dev_fp_93bdf305
TXN-N-000238,ACC-00475,ACC-00401,43508.19,NEFT,2026-01-25T11:21:04,0,none,21,1729,3,7129.08,9,2024.5,8471.59,18160.38,10.0,11,6,1,0,18.4,0,1,0.1129,0,1,INR,sha256:411ca0e94e0454bd,dev_fp_5502b1df
TXN-N-000111,ACC-00322,ACC-00006,736.67,IMPS,2026-02-10T15:25:19,0,none,58,1998,2,4931.86,11,792.34,4393.74,7712.14,10.0,15,1,0,0,4.63,0,1,0.2854,0,0,INR,sha256:6bfc5a9992f14075,dev_fp_5372a79f
TXN-N-000480,ACC-00076,ACC-00224,932.31,ATM,2026-01-17T11:04:58,0,none,56,3027,2,22385.02,10,404.48,14870.74,28106.63,10.0,11,5,1,0,9.04,0,2,0.0103,0,0,INR,sha256:e180272fb8b885b7,dev_fp_c38bae49
TXN-N-000121,ACC-00372,ACC-00331,1662.46,NEFT,2026-01-30T09:48:08,0,none,45,700,3,28811.62,8,2336.72,8963.85,25319.31,10.0,9,4,0,0,3.65,0,4,0.0585,0,3,INR,sha256:3f3e75a759b338c6,dev_fp_23e39de3
TXN-N-000589,ACC-00096,ACC-00393,512.64,UPI,2026-03-28T08:51:37,0,none,47,2566,3,15232.65,13,1759.83,1163.04,5121.83,927.47,8,5,1,0,0.44,0,1,0.0114,0,0,INR,sha256:4538e9b6c8e09c4a,dev_fp_33111a8e
TXN-N-000161,ACC-00480,ACC-00468,86.36,IMPS,2026-03-08T21:05:15,0,none,41,3533,1,6089.48,11,1076.36,2129.28,4619.44,10.0,21,6,1,0,4.94,0,2,0.2062,0,1,INR,sha256:c0b276a13252e068,dev_fp_aadb5bbd
TXN-N-000312,ACC-00009,ACC-00402,128.75,NEFT,2026-01-26T17:09:07,0,none,61,1270,2,134793.18,17,1696.08,6562.91,20216.82,10.0,17,0,0,0,1.33,0,2,0.0045,0,1,INR,sha256:b8f5a68002eb6efc,dev_fp_72e731d9
TXN-N-000284,ACC-00380,ACC-00387,1195.18,ATM,2026-01-18T11:38:06,0,none,59,595,2,52655.42,13,560.28,13210.13,17952.37,10.0,11,6,1,0,5.89,0,3,0.0202,0,3,INR,sha256:8681531e2c6face9,dev_fp_a3e67d03
TXN-N-000853,ACC-00202,ACC-00383,280.34,UPI,2026-03-27T16:53:37,0,none,64,2770,2,6832.77,12,1836.99,14699.34,29857.86,10.0,16,4,0,0,1.46,0,3,0.2981,0,1,INR,sha256:0c2c6b166d956a91,dev_fp_ce16cc7e
TXN-N-000475,ACC-00317,ACC-00170,74.37,POS,2026-02-04T16:44:12,0,none,66,2910,1,11320.66,15,967.26,8720.04,13113.09,10.0,16,2,0,0,13.47,0,4,0.0512,0,1,INR,sha256:14b006d9fd0c13ab,dev_fp_3f786b60
TXN-N-000528,ACC-00135,ACC-00143,237.53,NEFT,2026-02-15T16:07:23,0,none,20,3105,3,55817.32,14,973.38,7146.87,20250.32,10.0,16,6,1,0,2.13,0,2,0.0789,0,1,INR,sha256:6fde3fe2c3294888,dev_fp_9cf909b3
TXN-N-000266,ACC-00214,ACC-00204,3889.84,IMPS,2026-02-20T09:09:57,0,none,48,1272,1,18690.26,16,1112.89,12530.59,22409.96,10.0,9,4,0,0,0.66,0,3,0.1937,1,0,INR,sha256:d45f23fc99eb1e2b,dev_fp_784f7413
TXN-N-000834,ACC-00472,ACC-00004,1075.97,NEFT,2026-02-13T10:04:52,0,none,48,1616,3,35926.83,21,817.99,2475.34,5696.74,10.0,10,4,0,0,11.02,0,2,0.1209,0,0,INR,sha256:6ce96288ecdf2725,dev_fp_8eb56fdf
TXN-N-000022,ACC-00001,ACC-00134,207.6,IMPS,2026-03-31T15:08:25,0,none,64,1174,2,6648.34,15,1198.79,8280.56,24782.52,10.0,15,1,0,0,3.79,0,1,0.0443,0,3,INR,sha256:11cd01def99d8972,dev_fp_255ba95a
TXN-N-000599,ACC-00038,ACC-00396,594.99,IMPS,2026-01-10T11:26:49,0,none,31,1665,2,36532.9,13,1171.15,14327.25,34137.67,10.0,11,5,1,0,3.39,0,3,0.0189,0,2,INR,sha256:91afd311a680d01d,dev_fp_2bd9888d
TXN-N-000102,ACC-00125,ACC-00355,758.37,IMPS,2026-01-08T09:07:29,0,none,49,2049,2,19502.46,17,1231.61,11688.59,24582.97,10.0,9,3,0,1,2.21,0,1,0.1903,0,0,INR,sha256:414919d9364ec283,dev_fp_c7a996ba
TXN-N-000377,ACC-00152,ACC-00225,2283.21,IMPS,2026-02-13T14:50:58,0,none,66,3007,2,28972.17,5,2083.86,13042.41,29809.42,10.0,14,4,0,0,1.75,0,2,0.0472,0,1,INR,sha256:a24bd27ae3d4dc99,dev_fp_c9b4e8be
TXN-N-000739,ACC-00465,ACC-00467,667.46,POS,2026-02-13T10:35:47,0,none,69,822,2,36175.96,20,644.33,8877.98,22489.57,10.0,10,4,0,0,1.3,0,2,0.0672,0,2,INR,sha256:6e06e4f3473392b5,dev_fp_677f9ac8
TXN-N-000263,ACC-00217,ACC-00400,907.85,ATM,2026-03-19T18:06:35,0,none,67,1720,3,21360.07,15,778.32,5175.52,10510.6,10.0,18,3,0,0,4.95,0,1,0.2946,0,2,INR,sha256:80f126d1751282ab,dev_fp_c5a8a668
TXN-N-000600,ACC-00481,ACC-00118,325.24,NEFT,2026-02-08T13:46:05,0,none,25,2181,3,229590.78,9,1432.61,8405.27,19158.57,10.0,13,6,1,0,5.7,0,4,0.0483,0,2,INR,sha256:5256009d4eb3c264,dev_fp_e6ce51d0
TXN-N-000344,ACC-00304,ACC-00163,57053.61,NEFT,2026-01-20T06:04:44,0,none,23,3321,2,1303.62,15,1449.18,3613.66,8796.93,10.0,6,1,0,0,13.23,0,2,0.1827,0,0,INR,sha256:1e67668baa3e63f5,dev_fp_4c7c4588
TXN-N-000731,ACC-00150,ACC-00342,368.79,IMPS,2026-02-17T14:29:50,0,none,62,2060,2,307084.37,14,2029.32,3520.96,9829.29,10.0,14,1,0,0,19.01,0,3,0.0674,0,1,INR,sha256:84f95d6a86d07ae9,dev_fp_13825ee3
TXN-N-000572,ACC-00185,ACC-00114,2183.2,UPI,2026-01-02T11:13:09,0,none,47,1921,3,9577.16,17,1218.44,6671.51,10845.01,10.0,11,4,0,0,4.81,0,2,0.2957,0,2,INR,sha256:10884559bd99e74a,dev_fp_a97053e2
TXN-N-000283,ACC-00444,ACC-00033,936.97,NEFT,2026-02-21T09:27:05,0,none,23,1492,2,12167.26,19,732.71,10222.84,17464.46,10.0,9,5,1,0,1.42,0,2,0.1246,0,1,INR,sha256:1e70cd5c64071584,dev_fp_3a742e96
TXN-N-000228,ACC-00104,ACC-00238,1040.97,UPI,2026-02-09T08:16:07,0,none,59,166,1,58079.56,14,1636.61,13278.13,24214.39,10.0,8,0,0,0,1.87,0,2,0.2334,0,1,INR,sha256:27070a5e21c6e45c,dev_fp_5f6fa486
TXN-N-000920,ACC-00130,ACC-00411,504.59,UPI,2026-03-22T09:17:31,0,none,57,2826,2,5328.76,12,1842.98,10819.59,18468.71,10.0,9,6,1,0,6.85,0,6,0.269,1,0,INR,sha256:514f271d600dd35f,dev_fp_8db910e2
TXN-N-000439,ACC-00338,ACC-00438,1135.99,UPI,2026-01-11T18:35:25,0,none,48,893,2,11575.96,12,1776.39,3196.32,5682.63,10.0,18,6,1,0,8.58,0,1,0.1419,0,2,INR,sha256:05ba2f7414accdd2,dev_fp_bdd84f98
TXN-N-000983,ACC-00290,ACC-00451,54335.27,NEFT,2026-03-22T17:50:16,0,none,47,2248,2,25497.63,16,1805.65,2432.32,7057.87,10.0,17,6,1,0,3.92,0,2,0.1184,0,0,INR,sha256:323b5c4435efe7ab,dev_fp_8a2b51d0
TXN-N-000747,ACC-00015,ACC-00247,637.17,IMPS,2026-03-22T14:25:08,0,none,19,2440,2,13887.34,14,793.33,12068.3,21479.25,10.0,14,6,1,0,11.97,0,2,0.0771,0,1,INR,sha256:09c89846580b9b9a,dev_fp_7bac8334
TXN-N-000953,ACC-00331,ACC-00068,794.93,POS,2026-01-04T10:32:45,0,none,35,1129,2,4070.04,11,1623.38,5128.22,9657.86,10.0,10,6,1,0,2.07,0,1,0.069,0,1,INR,sha256:d9bdcf0d8b739865,dev_fp_f8755185
TXN-N-000805,ACC-00107,ACC-00155,505.79,UPI,2026-02-01T11:24:46,0,none,39,2394,3,33607.96,9,359.19,5731.61,8189.98,10.0,11,6,1,0,5.05,0,3,0.2452,0,3,INR,sha256:33183095f303eb7b,dev_fp_de5e36d2
TXN-N-000793,ACC-00413,ACC-00255,369.85,UPI,2026-02-17T13:38:24,0,none,41,817,3,22513.88,14,2027.05,6986.21,22293.04,10.0,13,1,0,0,1.38,0,3,0.1321,0,0,INR,sha256:806cb982dbd835bb,dev_fp_51f44120
TXN-N-000146,ACC-00406,ACC-00224,2647.46,UPI,2026-02-12T14:28:35,0,none,39,721,3,9325.43,12,526.69,10249.57,27709.86,10.0,14,3,0,0,2.53,0,2,0.2014,0,0,INR,sha256:29d719fe889acc71,dev_fp_69d2fc27
TXN-N-000047,ACC-00122,ACC-00499,389.98,POS,2026-02-13T08:10:02,0,none,23,2086,3,23379.86,17,793.56,10854.26,29052.15,10.0,8,4,0,0,0.42,0,3,0.1931,0,1,INR,sha256:f53b730f0b1ce197,dev_fp_5628423f
TXN-N-000183,ACC-00257,ACC-00269,26849.22,NEFT,2026-02-11T09:41:20,0,none,39,3222,3,31434.74,18,1206.87,3284.34,8870.46,10.0,9,2,0,0,3.36,0,2,0.0593,0,0,INR,sha256:dc59c01569a3b362,dev_fp_cbd1ad6f
TXN-N-000632,ACC-00026,ACC-00177,491.34,UPI,2026-02-10T08:18:47,0,none,49,843,2,14060.75,10,1330.11,5103.74,11584.32,10.0,8,1,0,0,0.36,0,2,0.2588,0,0,INR,sha256:c52566ce87e3fa67,dev_fp_5fe60ac0
TXN-N-000921,ACC-00070,ACC-00204,2908.15,ATM,2026-02-27T17:47:06,0,none,57,3416,3,48477.94,14,1909.1,4172.43,6377.63,10.0,17,4,0,0,0.89,0,2,0.1265,0,2,INR,sha256:72c01e90f0a28aa4,dev_fp_00f301c3
TXN-N-000588,ACC-00201,ACC-00052,815.79,NEFT,2026-02-10T14:42:08,0,none,31,2050,3,16830.68,18,893.58,8964.23,25466.92,10.0,14,1,0,0,4.09,0,2,0.0693,0,1,INR,sha256:25eba63ec7556c7f,dev_fp_ea3820e4
TXN-N-000412,ACC-00179,ACC-00091,495.16,POS,2026-02-27T16:17:03,0,none,64,3336,2,27710.39,12,1278.6,5567.54,17109.63,10.0,16,4,0,0,8.0,0,4,0.0683,0,1,INR,sha256:11f7e59a1593bf04,dev_fp_52024ab0
TXN-N-000529,ACC-00422,ACC-00239,520.15,IMPS,2026-01-08T09:32:12,0,none,44,2479,2,17369.76,20,1001.28,6634.35,19037.57,10.0,9,3,0,0,4.49,0,4,0.035,0,0,INR,sha256:67fb371a62c8ea27,dev_fp_e048654d
TXN-N-000457,ACC-00375,ACC-00377,190.02,NEFT,2026-01-03T12:35:03,0,none,59,2086,2,52459.96,12,1228.69,4285.47,7902.94,10.0,12,5,1,0,0.43,0,1,0.1891,0,2,INR,sha256:e93f4d4f233eb918,dev_fp_f5cc853d
TXN-N-000567,ACC-00312,ACC-00457,513.68,UPI,2026-02-14T15:38:59,0,none,38,2516,3,9522.56,20,569.64,8421.49,20825.67,10.0,15,5,1,0,2.79,0,3,0.0972,0,2,INR,sha256:3b5da86dc3abade1,dev_fp_b804f876
TXN-N-000985,ACC-00379,ACC-00031,1172.84,UPI,2026-02-23T14:29:34,0,none,65,515,3,11924.07,12,654.79,4898.7,14117.68,10.0,14,0,0,0,7.45,0,2,0.1753,0,3,INR,sha256:effe18fed9696837,dev_fp_3cf41674
TXN-N-000448,ACC-00147,ACC-00183,401.28,IMPS,2026-03-24T12:09:40,0,none,25,759,3,40696.49,13,1170.72,2713.47,8391.71,10.0,12,1,0,0,9.19,0,2,0.0854,0,1,INR,sha256:a2c1f5b6c56e7ab1,dev_fp_6013fd86
TXN-N-000292,ACC-00114,ACC-00026,100.6,UPI,2026-02-04T12:11:58,0,none,36,3126,3,19659.84,21,796.69,3156.37,8010.73,10.0,12,2,0,0,0.65,0,3,0.003,0,1,INR,sha256:562faa3d61c5826f,dev_fp_4a0c4121
TXN-N-000931,ACC-00462,ACC-00488,2013.3,UPI,2026-01-04T00:09:47,0,none,54,3277,1,10229.78,10,843.05,7688.41,18237.47,10.0,0,6,1,0,1.49,0,2,0.1852,0,0,INR,sha256:d705c0e5fa72cb0b,dev_fp_408d5614
TXN-N-000023,ACC-00227,ACC-00372,1128.35,UPI,2026-01-28T03:56:16,0,none,56,2163,2,119031.28,19,1704.15,1760.34,5355.48,10.0,3,2,0,0,2.83,0,1,0.1089,0,1,INR,sha256:6c438cfcc5b79154,dev_fp_e40e149b
TXN-N-000286,ACC-00110,ACC-00222,2685.97,IMPS,2026-02-07T16:25:16,0,none,41,1145,2,6554.74,15,1450.67,7486.15,17489.21,10.0,16,5,1,0,0.39,0,4,0.1246,0,0,INR,sha256:52a51cc83608e544,dev_fp_d68b4dc2
TXN-N-000367,ACC-00295,ACC-00471,284.12,UPI,2026-01-13T08:01:13,0,none,55,2566,2,10856.95,5,3310.74,2228.81,8432.97,300.18,8,1,0,0,0.16,0,3,0.2339,0,2,INR,sha256:116681e326296c2d,dev_fp_0e877f3d
TXN-N-000473,ACC-00406,ACC-00026,5378.93,IMPS,2026-03-01T05:35:20,0,none,58,2893,2,35468.82,18,737.09,6032.85,12883.49,10.0,5,6,1,0,10.71,0,1,0.0816,0,0,INR,sha256:c24455b15d02e1d6,dev_fp_4757e240
TXN-N-000326,ACC-00341,ACC-00109,1132.11,ATM,2026-03-02T15:14:33,0,none,23,3118,2,52328.15,14,1284.58,13948.8,28018.39,10.0,15,0,0,0,0.47,0,3,0.2052,0,0,INR,sha256:43dc948853423a4e,dev_fp_d283ec19
TXN-N-000818,ACC-00382,ACC-00331,1094.38,UPI,2026-02-07T12:46:34,0,none,64,2741,1,33227.92,18,1727.52,8930.37,28087.84,10.0,12,5,1,0,4.44,0,3,0.0002,0,0,INR,sha256:d938fadf4ea7b375,dev_fp_adcf2427
TXN-N-000048,ACC-00012,ACC-00398,62.23,IMPS,2026-02-14T09:54:52,0,none,49,336,2,63219.21,13,719.33,6347.29,9866.55,10.0,9,5,1,0,9.18,0,4,0.2206,0,1,INR,sha256:b23b95835f122494,dev_fp_68fe8a96
TXN-N-000461,ACC-00075,ACC-00107,1069.73,POS,2026-01-18T16:42:49,0,none,20,2821,1,5201.01,13,2566.43,6830.91,10659.98,10.0,16,6,1,0,0.29,0,1,0.2512,0,0,INR,sha256:eb4d4f05efd838e8,dev_fp_68b11508
TXN-N-000463,ACC-00392,ACC-00226,762.68,UPI,2026-02-05T14:28:04,0,none,49,153,2,9177.91,19,856.91,9389.07,25654.59,10.0,14,3,0,0,1.11,0,2,0.0435,0,1,INR,sha256:9493b0041478ee8a,dev_fp_00c1b963
TXN-N-000578,ACC-00362,ACC-00282,946.84,UPI,2026-02-01T06:47:17,0,none,24,3065,2,228571.45,22,978.1,12626.49,23912.68,10.0,6,6,1,0,8.63,0,3,0.1272,1,1,INR,sha256:099d89dc2285b70a,dev_fp_36ba5254
TXN-N-000119,ACC-00433,ACC-00245,55573.5,NEFT,2026-01-29T12:23:25,0,none,34,100,1,46587.61,18,1909.11,12930.98,32251.56,10.0,12,3,0,0,1.25,0,5,0.2623,0,0,INR,sha256:751a1749e88ea3ca,dev_fp_c6741588
TXN-N-000000,ACC-00103,ACC-00437,1617.46,ATM,2026-03-24T08:10:23,0,none,53,2949,3,101015.56,19,869.82,4911.51,10936.03,10.0,8,1,0,0,4.73,0,1,0.1099,0,1,INR,sha256:36dea483f304b5fb,dev_fp_3f7ba897
TXN-N-000341,ACC-00081,ACC-00416,3005.16,IMPS,2026-01-21T06:22:37,0,none,29,1398,3,41427.65,17,939.13,2552.51,7749.85,10.0,6,2,0,0,4.79,0,2,0.2996,0,1,INR,sha256:84e1f845d1caa8d2,dev_fp_bbb1b6ec
TXN-N-000656,ACC-00299,ACC-00165,271.54,ATM,2026-03-04T19:59:51,0,none,48,1376,3,16413.42,13,2034.92,14724.53,28180.45,10.0,19,2,0,0,20.62,0,2,0.0942,0,0,INR,sha256:312d0cb66ee94523,dev_fp_23844b89
TXN-N-000163,ACC-00427,ACC-00363,2546.72,IMPS,2026-03-18T14:22:14,0,none,50,1970,2,179125.78,11,2433.83,865.39,3913.35,988.36,14,2,0,0,1.51,0,4,0.1465,0,0,INR,sha256:741a4a6b5b06990f,dev_fp_90ad6b99
TXN-N-000709,ACC-00018,ACC-00333,264.65,NEFT,2026-01-10T08:06:03,0,none,57,2947,2,14273.39,18,1209.33,5594.71,8131.72,10.0,8,5,1,0,1.99,0,2,0.0248,0,3,INR,sha256:93c16fc6133a72aa,dev_fp_adfc6a31
TXN-N-000330,ACC-00365,ACC-00065,50.02,IMPS,2026-01-12T13:02:47,0,none,18,1869,2,20923.28,14,490.12,6267.07,12123.22,10.0,13,0,0,0,11.17,0,4,0.1605,0,1,INR,sha256:9b09349660705e8d,dev_fp_aaf6c0cb
TXN-N-000450,ACC-00463,ACC-00252,4506.0,UPI,2026-03-10T08:18:46,0,none,29,577,2,45670.2,14,1796.74,8424.32,22031.45,10.0,8,1,0,0,1.54,0,2,0.1553,0,1,INR,sha256:14de211093acf3e2,dev_fp_f41aa36c
TXN-N-000144,ACC-00099,ACC-00460,49395.07,NEFT,2026-03-05T10:56:41,0,none,35,2131,2,13262.94,14,1362.32,14227.96,37831.87,10.0,10,3,0,0,5.98,0,2,0.0186,0,2,INR,sha256:76f75f83ad2fc48c,dev_fp_3e52c731
TXN-N-000981,ACC-00190,ACC-00141,1087.64,ATM,2026-03-25T10:27:34,0,none,38,3107,3,7323.53,16,1207.07,10917.03,28318.85,10.0,10,2,0,0,0.81,0,5,0.0174,0,3,INR,sha256:47086d1ca1ce6da6,dev_fp_b100f47f
TXN-N-000087,ACC-00156,ACC-00422,108.47,UPI,2026-02-25T16:46:19,0,none,36,3303,2,5363.28,8,2011.54,5012.65,13812.54,10.0,16,2,0,0,1.23,0,3,0.1457,1,2,INR,sha256:9aa4fb09ad1d7835,dev_fp_f5b7ec07
TXN-N-000006,ACC-00252,ACC-00444,2230.56,IMPS,2026-03-12T09:32:39,0,none,56,2415,3,40355.51,17,1215.4,10588.87,16644.44,10.0,9,3,0,0,3.63,0,5,0.0837,0,2,INR,sha256:a0e644e3972f5ca4,dev_fp_7372d6d9
TXN-N-000386,ACC-00200,ACC-00442,1261.83,ATM,2026-02-21T09:14:41,0,none,41,3127,3,70614.51,19,1150.09,10825.71,21127.58,10.0,9,5,1,0,0.36,0,2,0.2183,0,0,INR,sha256:e7efa1bf060b95c5,dev_fp_5b60e76f
TXN-N-000760,ACC-00425,ACC-00061,2039.64,UPI,2026-02-18T14:17:32,0,none,51,1145,1,91432.64,14,837.43,7084.36,13996.64,10.0,14,2,0,0,7.78,0,1,0.1655,0,0,INR,sha256:2791070b0cb2f09a,dev_fp_64b41328
TXN-N-000501,ACC-00067,ACC-00066,573.64,IMPS,2026-01-16T10:57:27,0,none,21,2727,2,106837.32,23,578.68,1355.65,3391.58,10.0,10,4,0,0,11.11,1,3,0.2015,0,0,INR,sha256:1a6d521ad879dfd4,dev_fp_9fe11dc1
TXN-N-000241,ACC-00230,ACC-00272,1211.47,UPI,2026-03-11T18:10:14,0,none,62,657,3,5716.14,14,939.89,6719.32,15528.37,10.0,18,2,0,0,0.34,0,2,0.2425,0,1,INR,sha256:43fda5127efffd54,dev_fp_8b79c1ee
TXN-N-000471,ACC-00257,ACC-00034,593.03,IMPS,2026-01-04T22:57:31,0,none,26,388,2,39645.98,11,1440.65,13214.08,36313.07,10.0,22,6,1,0,6.64,0,3,0.0964,0,1,INR,sha256:93b11b3fbfa828fa,dev_fp_242d4990
TXN-N-000125,ACC-00114,ACC-00434,69.1,POS,2026-02-24T17:42:57,0,none,52,544,2,28262.99,18,1849.27,10757.26,20980.63,10.0,17,1,0,0,13.17,0,2,0.0635,0,3,INR,sha256:9837d9970d640681,dev_fp_ca36a80d
TXN-N-000822,ACC-00485,ACC-00326,2754.95,IMPS,2026-03-17T08:03:56,0,none,33,2420,3,121264.86,16,758.91,13476.52,40647.8,10.0,8,1,0,0,0.08,0,2,0.0118,0,2,INR,sha256:c39ed8164c7b1dbd,dev_fp_7cd8fd93
